a,6,12082,5,515955.9
a,6,13007,5,2399204
a,6,15407,5,675813.2
a,6,19009,5,594381.6
a,6,20406,5,1049393
a,6,20610,5,1220941
a,6,20809,5,2504539
a,6,23613,5,3552789
a,6,26005,5,774465.6
a,6,26013,5,4908812
a,6,26605,5,2613094
a,6,29212,5,719622.6
a,6,29608,5,2844035
a,6,31604,5,2337728
a,6,31612,5,2922603
a,6,32008,5,1.023766E+07
a,6,34407,5,5403523
a,6,37203,5,1095778
a,6,37607,5,829452.8
a,6,40014,5,1043425
a,6,42802,5,1194420
a,6,43004,5,1220270
a,6,43206,5,891106.2
a,6,43213,5,1324797
a,6,43363,5,560010.8
a,6,46606,5,2593338
a,6,46808,5,8330491
a,6,48812,5,5893001
a,6,52414,5,9.985506E+07
a,6,52614,5,8594716
a,6,52815,5,693457.5
a,7,20015,6,3609.95
a,7,20411,6,4540.23
a,7,20610,6,12631.93
a,7,21014,6,6914.669
a,7,21401,6,2729.74
a,7,21402,6,27038.68
a,7,21805,6,64990.1
a,7,21813,6,3156.558
a,7,22012,6,13416.93
a,7,22014,6,14935.14
a,7,22201,6,13621.36
a,7,22415,6,3050.914
a,7,23010,6,68541.16
a,7,23406,6,5724.265
a,7,23414,6,31990.78
a,7,23809,6,6706.724
a,7,24016,6,15811.27
a,7,24205,6,6502.433
a,7,24213,6,6834.582
a,7,24412,6,5438.123
a,7,24483,6,3070.87
a,7,24601,6,38775.74
a,7,24808,6,7865.044
a,7,24815,6,14059.2
a,7,25004,6,38808.43
a,7,25209,6,7736.029
a,7,25211,6,96045.1
a,7,25408,6,31237.69
a,7,25410,6,94240.53
a,7,25612,6,36606.7
a,7,25614,6,30467.13
a,7,25814,6,58338.57
a,7,25820,6,7417.073
a,7,26014,6,4917.355
a,7,26209,6,7007.731
a,7,26613,6,3633.891
a,7,26812,6,3437.683
a,7,27001,6,19035.81
a,7,27208,6,4294.312
a,7,27215,6,7153.164
a,7,27404,6,64180.13
a,7,27412,6,4115.264
a,7,27810,6,5482.409
a,7,28014,6,6034.688
a,7,28203,6,27303.21
a,7,28214,6,4015.38
a,7,29005,6,13655.83
a,7,29013,6,366164.2
a,7,29213,6,36862.22
a,7,29408,6,3629.529
a,7,29416,6,4490.136
a,7,30011,6,12577.48
a,7,30200,6,12528.52
a,7,30406,6,7540.155
a,7,30414,6,62464.96
a,7,30603,6,140602.3
a,7,30614,6,6001.611
a,7,30804,6,15440.16
a,7,30810,6,112922.3
a,7,31006,6,10577.15
a,7,31010,6,7149.135
a,7,31012,6,43035.32
a,7,31017,6,5451.51
a,7,31213,6,5694.896
a,7,31407,6,14338.63
a,7,31413,6,51875.5
a,7,31809,6,3579.256
a,7,31816,6,25073.74
a,7,31818,6,4356.309
a,7,32010,6,11222.54
a,7,32411,6,3443.891
a,7,32600,6,3412.938
a,7,32607,6,6108.062
a,7,33014,6,27573.67
a,7,33210,6,4170.651
a,7,33215,6,3332.132
a,7,33411,6,4864.985
a,7,33417,6,13336.47
a,7,33611,6,5947.406
a,7,33802,6,37165.53
a,7,33813,6,19684.02
a,7,34009,6,4600.143
a,7,34216,6,14502.9
a,7,34412,6,112391.3
a,7,34414,6,5769.174
a,7,34612,6,73262.28
a,7,34813,6,51144.97
a,7,35015,6,37421.2
a,7,35216,6,4088.476
a,7,35413,6,3531.338
a,7,35610,6,7893.092
a,7,35615,6,6962.003
a,7,35799,6,13864.13
a,7,35811,6,3935.337
a,7,35817,6,21093.09
a,7,36013,6,85541.49
a,7,36202,6,19913.87
a,7,36213,6,23229.35
a,7,36605,6,5713.221
a,7,36611,6,6115.82
a,7,36616,6,31768.81
a,7,36735,6,3031.077
a,7,36810,6,57030.94
a,7,37001,6,4094.144
a,7,37012,6,96913.63
a,7,37213,6,16229.37
a,7,37407,6,6452.188
a,7,37415,6,97476.38
a,7,37615,6,16052.18
a,7,37803,6,3145.824
a,7,37814,6,4731.471
a,7,38613,6,11535.47
a,7,39016,6,69191.88
a,7,39210,6,3766.308
a,7,39217,6,3875.102
a,7,39400,6,7608.415
a,7,39412,6,35405.85
a,7,39615,6,23343.39
a,7,39815,6,37700.62
a,7,40009,6,5487.824
a,7,40211,6,1962224
a,7,40411,6,279740.2
a,7,40614,6,12982.67
a,7,41013,6,6033.571
a,7,41416,6,27003.62
a,7,41612,6,40716.03
a,7,41616,6,5274.216
a,7,41812,6,26374.42
a,7,42013,6,18315.36
a,7,42209,6,4730.062
a,7,42215,6,239357.8
a,7,42409,6,128582.9
a,7,42415,6,33239.38
a,7,42611,6,503204.2
a,7,42811,6,79679.66
a,7,43013,6,3798.994
a,7,43402,6,6314.203
a,7,43611,6,12417.94
a,7,43812,6,6999.282
a,7,44006,6,3462.721
a,7,44208,6,4496.389
a,7,44211,6,33688.74
a,7,44413,6,6248.696
a,7,44615,6,85519.86
a,7,44809,6,4816.843
a,7,44816,6,15825.98
a,7,45011,6,26237.14
a,7,45018,6,11395.08
a,7,45213,6,14266.88
a,7,45407,6,30321.03
a,7,45414,6,74087.48
a,7,45615,6,7151.645
a,7,45810,6,50788.66
a,7,45817,6,4915.575
a,7,46212,6,7703.168
a,7,46612,6,15659.04
a,7,46813,6,6542.438
a,7,47015,6,93521.61
a,7,47209,6,4043.67
a,7,47215,6,15371.27
a,7,47410,6,50620.23
a,7,47418,6,7307.753
a,7,47612,6,25089.31
a,7,47814,6,293028.3
a,7,48008,6,94043.8
a,7,48014,6,51833.73
a,7,48209,6,57728.65
a,7,48217,6,12751
a,7,48411,6,108489.4
a,7,48612,6,18633.98
a,7,49012,6,3809.132
a,7,49415,6,15435.93
a,7,49810,6,29094.93
a,7,49818,6,4156.66
a,7,50012,6,16971.53
a,7,50214,6,121893
a,7,50408,6,73250.63
a,7,50414,6,17002.91
a,7,50609,6,37364.79
a,7,50617,6,7033.493
a,7,50811,6,175540.8
a,7,51005,6,61806.8
a,7,51012,6,95221.21
a,7,51207,6,11349.63
a,7,51214,6,5669.066
a,7,51408,6,58905.28
a,7,51416,6,67089.52
a,7,51610,6,176010.9
a,7,51616,6,12551.51
a,7,51811,6,48698.74
a,7,52211,6,23049.87
a,7,52412,6,13645.42
a,7,52614,6,107383.5
a,7,52808,6,15981.88
a,7,52814,6,13773.25
a,7,53010,6,40335.54
a,7,53016,6,12412.02
a,7,53211,6,56906.5
a,7,53406,6,5665.906
a,7,53413,6,168288.5
a,7,53607,6,919351.8
a,7,53808,6,153254.6
a,7,53816,6,18855.23
a,7,54010,6,70366.44
a,7,54211,6,32937.2
a,7,54615,6,33871.09
a,7,55014,6,11920.21
a,7,55409,6,14881.3
a,7,55611,6,16609.64
a,7,55813,6,245673.2
a,7,56013,6,53051.52
a,7,56209,6,21458.49
a,7,56216,6,16930.75
a,7,56409,6,5236.988
a,7,56612,6,944341.2
a,7,56812,6,184203.1
a,7,57015,6,78156.37
a,7,57209,6,59060.94
a,7,57216,6,17010.67
a,7,57410,6,7277.918
a,7,57809,6,28622.01
a,7,58011,6,14166.85
a,7,58213,6,64667.29
a,7,58407,6,33752.21
a,7,58413,6,14292.37
a,7,58608,6,12870.28
a,7,58616,6,18461.63
a,7,58810,6,102222.8
a,7,59011,6,37112.04
a,7,59420,6,72468.42
a,7,59620,6,18255.98
a,7,60214,6,266785.1
a,7,60414,6,62404.81
a,7,61008,6,4303.251
a,7,61210,6,6419.36
a,7,61222,6,6752.028
a,7,61412,6,118806.7
a,7,61613,6,39838.19
a,7,61814,6,23226.78
a,7,62009,6,14305.69
a,7,62015,6,4886.548
a,7,62211,6,4404.663
a,7,62424,6,43301.14
a,7,62625,6,5593.285
a,7,63017,6,4317.369
a,7,63409,6,18606.56
a,7,63609,6,4607.312
a,7,63811,6,37982.65
a,7,64006,6,26999.85
a,7,64012,6,10992.2
a,7,64207,6,24233.32
a,7,64409,6,271346.7
a,7,64610,6,65983.93
a,7,65014,6,4392.343
a,7,67011,6,74089.9
a,7,67211,6,17708.82
a,7,67414,6,100625.8
a,7,67608,6,6931.986
a,7,67614,6,20488.06
a,7,69605,6,6063.725
a,7,70008,6,985438.8
a,7,70209,6,215079
a,7,70613,6,16726.58
a,7,72211,6,6130.703
a,7,72610,6,22826.88
a,7,73013,6,130650.5
a,7,73214,6,21441.33
a,7,75013,6,4696.357
a,7,75216,6,38320.15
a,7,75416,6,4204.942
a,7,76212,6,4389.758
a,8,21608,7,1.964484E+07
a,8,21808,7,163300.1
a,8,21809,7,1285877
a,8,22007,7,296523.4
a,8,22012,7,2199102
a,8,22014,7,28995.96
a,8,22203,7,281087.8
a,8,22211,7,37187.55
a,8,22212,7,151525.2
a,8,22410,7,38197.18
a,8,22607,7,32235.05
a,8,22611,7,204220.7
a,8,22614,7,144527
a,8,23610,7,26425.54
a,8,24011,7,316989.8
a,8,24810,7,628428.7
a,8,25007,7,31877.2
a,8,25011,7,366721.2
a,8,25213,7,587881.2
a,8,25410,7,1752994
a,8,25610,7,47528.42
a,8,26212,7,52206.04
a,8,27807,7,40250.67
a,8,27810,7,112471.2
a,8,28009,7,336517.8
a,8,28210,7,2375944
a,8,28220,7,21072.07
a,8,28411,7,106366.7
a,8,28811,7,47285.39
a,8,29012,7,150175.7
a,8,29415,7,47787.88
a,8,30812,7,3510028
a,8,31013,7,591879.1
a,8,31202,7,2666109
a,8,31215,7,1.637877E+07
a,8,31403,7,206179
a,8,31409,7,436916.5
a,8,31416,7,1086341
a,8,31609,7,27477.16
a,8,31614,7,29871.34
a,8,31816,7,65796.45
a,8,32010,7,34053.75
a,8,34011,7,28182.39
a,8,34410,7,191720.8
a,8,34415,7,212659.4
a,8,34611,7,4259028
a,8,34616,7,261578.1
a,8,34812,7,493340.6
a,8,34818,7,42861.08
a,8,37414,7,29474.04
a,8,40215,7,185038.3
a,8,43011,7,27255.73
a,8,43604,7,265152.3
a,8,45814,7,212488
a,8,46016,7,810753.1
a,8,46216,7,107437
a,8,49020,7,395457.4
a,8,49221,7,45024.62
a,9,10509,8,27328.96
a,9,11300,8,26067.57
a,9,11613,8,48795.83
a,9,13226,8,28153.21
a,9,14013,8,147811.9
a,9,14416,8,42860.29
a,9,16347,8,25559.39
a,9,17212,8,108147.2
a,9,19612,8,1040556
a,9,19817,8,27965.27
a,9,24016,8,30145.2
a,9,25211,8,197728.8
a,9,27811,8,41542.25
a,9,30810,8,1197161
a,9,31010,8,42531.64
a,9,33014,8,42706.26
a,9,34412,8,29974.02
a,9,37204,8,156668.8
a,9,38814,8,31220.37
a,9,39412,8,57437.92
a,9,40403,8,174689.8
a,9,42803,8,155117.7
a,9,45011,8,45860.26
a,9,45623,8,31998.92
a,9,46002,8,64594.97
a,9,51601,8,30463.99
a,9,52004,8,485629.2
a,9,52205,8,56732.84
a,9,55009,8,298725.3
a,9,55203,8,41737.54
a,9,57200,8,60712.03
a,9,57603,8,153703.7
a,9,58208,8,38561.77
a,9,60205,8,137894.8
a,9,60608,8,511931.2
a,9,60809,8,42910.87
a,9,62000,8,32918.44
a,9,62403,8,44396.47
a,9,71007,8,122637.3
a,9,73601,8,109366.9
a,9,74206,8,244642.5
a,9,76606,8,122611.9
a,9,77809,8,62354.59
a,9,79805,8,63235.04
a,9,86011,8,27986.35
a,9,88817,8,919223.7
a,9,89017,8,174735.4
a,9,92419,8,94698.68
a,9,99080,8,31906.1
a,10,11939,9,307948.6
a,10,14013,9,787092.3
a,10,14413,9,384890.3
a,10,16209,9,2731064
a,10,16565,9,408997.3
a,10,16816,9,1.367221E+07
a,10,16817,9,507610.4
a,10,17015,9,1398005
a,10,19012,9,943437.3
a,10,19213,9,2946304
a,10,21815,9,2.184843E+07
a,10,22696,9,373506.7
a,10,24618,9,9329468
a,10,24820,9,2094804
a,10,25014,9,3328904
a,10,28018,9,3596782
a,10,28431,9,370305.9
a,10,33396,9,396720.3
a,10,34018,9,3.448763E+07
a,10,34219,9,955343.7
a,11,11857,10,139376.7
a,11,13047,10,148636.7
a,11,15405,10,703946.8
a,11,15808,10,330199.1
a,11,15860,10,161875.3
a,11,17804,10,149807.9
a,11,20807,10,2347901
a,11,22048,10,176649.2
a,11,23812,10,218700.1
a,11,25127,10,184730.4
a,11,26008,10,189691.8
a,11,26209,10,3942438
a,11,29214,10,321546.1
a,11,29408,10,269588.4
a,11,31808,10,1.121979E+07
a,11,32009,10,359789.1
a,11,34806,10,366203.7
a,11,35007,10,1232567
a,11,38001,10,207126.1
a,11,38206,10,1.303905E+07
a,11,38213,10,4741841
a,11,38407,10,406204.7
a,11,38414,10,343300.3
a,11,41402,10,2791389
a,11,41412,10,245573.4
a,11,44607,10,280605.6
a,11,44611,10,5499401
a,11,44629,10,198680.9
a,11,44812,10,311000.9
a,11,47807,10,1421152
a,11,53207,10,1638924
a,11,53409,10,1786988
a,11,53610,10,193087.8
a,11,56809,10,6348085
a,11,57010,10,748367.7
a,11,59814,10,1705692
a,11,63215,10,3489578
a,11,63415,10,249863.2
a,12,10195,11,38780
a,12,10355,11,48081.72
a,12,14933,11,50409.57
a,12,15416,11,62546.75
a,12,18023,11,47432
a,12,18367,11,52899.05
a,12,18407,11,52160.59
a,12,20807,11,107923.7
a,12,21799,11,60284.73
a,12,23019,11,48681.03
a,12,23809,11,325459.3
a,12,24199,11,103410.4
a,12,24602,11,45096.64
a,12,24904,11,41719.74
a,12,26008,11,66744.76
a,12,26209,11,511236.2
a,12,27201,11,509354.2
a,12,29408,11,235344
a,12,31607,11,59356.34
a,12,31808,11,3099303
a,12,32009,11,98086.39
a,12,32402,11,43840.25
a,12,32604,11,1035541
a,12,32805,11,116289.8
a,12,38001,11,64427.33
a,12,38203,11,5401397
a,12,38404,11,2485519
a,12,38605,11,59191.43
a,12,39436,11,53423.57
a,12,46814,11,1.275411E+07
a,12,47014,11,948452.1
a,12,53219,11,2244777
a,12,53419,11,112996.7
a,12,53946,11,51505.93
a,13,10494,12,23523.62
a,13,10505,12,19994.91
a,13,11209,12,26633.32
a,13,11293,12,20818.91
a,13,11610,12,44797.01
a,13,11613,12,5231518
a,13,11684,12,24231.6
a,13,11813,12,55537.54
a,13,14942,12,21096.57
a,13,15319,12,32489.17
a,13,17219,12,4853056
a,13,17420,12,164823
a,13,27394,12,26307.08
a,13,35289,12,36045.64
a,13,35613,12,35861.77
a,13,35814,12,39275.07
a,13,37284,12,27526.18
a,13,42209,12,67905.88
a,13,42808,12,438881.2
a,13,47815,12,209830.9
a,13,49202,12,456598.4
a,13,52375,12,32444.61
a,13,54809,12,52379.21
a,13,63820,12,570578.9
a,13,64021,12,102806.9
